Hour;Price;Day;League;League Type;League Length;Week
1041;72.81;43;Expedition;Hardcore;Long;8
1047;72.51;43;Expedition;Hardcore;Long;8
1053;72.19;43;Expedition;Hardcore;Long;8
1059;72.09;44;Expedition;Hardcore;Long;8
1065;72.26;44;Expedition;Hardcore;Long;8
1071;72.43;44;Expedition;Hardcore;Long;8
1077;72.51;44;Expedition;Hardcore;Long;8
1083;72.65;45;Expedition;Hardcore;Long;8
1089;72.8;45;Expedition;Hardcore;Long;8
1095;72.89;45;Expedition;Hardcore;Long;8
1101;72.96;45;Expedition;Hardcore;Long;8
1107;73.06;46;Expedition;Hardcore;Long;8
1113;73.15;46;Expedition;Hardcore;Long;8
1119;73.32;46;Expedition;Hardcore;Long;8
1125;73.56;46;Expedition;Hardcore;Long;8
1131;73.57;47;Expedition;Hardcore;Long;8
1137;73.44;47;Expedition;Hardcore;Long;8
1143;73.26;47;Expedition;Hardcore;Long;8
1149;73.03;47;Expedition;Hardcore;Long;8
1155;72.84;48;Expedition;Hardcore;Long;9
1161;72.65;48;Expedition;Hardcore;Long;9
1167;72.56;48;Expedition;Hardcore;Long;9
1173;72.48;48;Expedition;Hardcore;Long;9
1179;72.46;49;Expedition;Hardcore;Long;9
1185;72.44;49;Expedition;Hardcore;Long;9
1191;72.34;49;Expedition;Hardcore;Long;9
1197;72.2;49;Expedition;Hardcore;Long;9
1203;72.09;50;Expedition;Hardcore;Long;9
1209;72.07;50;Expedition;Hardcore;Long;9
1215;72.16;50;Expedition;Hardcore;Long;9
1221;72.35;50;Expedition;Hardcore;Long;9
1227;72.51;51;Expedition;Hardcore;Long;9
1233;72.74;51;Expedition;Hardcore;Long;9
1239;72.87;51;Expedition;Hardcore;Long;9
1245;72.96;51;Expedition;Hardcore;Long;9
1251;72.86;52;Expedition;Hardcore;Long;9
1257;72.79;52;Expedition;Hardcore;Long;9
1263;72.77;52;Expedition;Hardcore;Long;9
1269;72.85;52;Expedition;Hardcore;Long;9
1275;73.01;53;Expedition;Hardcore;Long;9
1281;73.11;53;Expedition;Hardcore;Long;9
1287;73.13;53;Expedition;Hardcore;Long;9
1293;73.18;53;Expedition;Hardcore;Long;9
1299;73.22;54;Expedition;Hardcore;Long;10
1305;73.17;54;Expedition;Hardcore;Long;10
1311;73.11;54;Expedition;Hardcore;Long;10
1317;73.05;54;Expedition;Hardcore;Long;10
1323;73.07;55;Expedition;Hardcore;Long;10
1329;73.04;55;Expedition;Hardcore;Long;10
1335;73.0;55;Expedition;Hardcore;Long;10
1341;72.95;55;Expedition;Hardcore;Long;10
1347;72.85;56;Expedition;Hardcore;Long;10
1353;72.71;56;Expedition;Hardcore;Long;10
1359;72.61;56;Expedition;Hardcore;Long;10
1365;72.53;56;Expedition;Hardcore;Long;10
1371;72.5;57;Expedition;Hardcore;Long;10
1377;72.52;57;Expedition;Hardcore;Long;10
1383;72.56;57;Expedition;Hardcore;Long;10
1389;72.63;57;Expedition;Hardcore;Long;10
1395;72.65;58;Expedition;Hardcore;Long;10
1401;72.75;58;Expedition;Hardcore;Long;10
1407;72.86;58;Expedition;Hardcore;Long;10
1413;72.92;58;Expedition;Hardcore;Long;10
1419;72.99;59;Expedition;Hardcore;Long;10
1425;73.11;59;Expedition;Hardcore;Long;10
1431;73.25;59;Expedition;Hardcore;Long;10
1437;73.32;59;Expedition;Hardcore;Long;10
1443;73.33;60;Expedition;Hardcore;Long;11
1449;73.34;60;Expedition;Hardcore;Long;11
1455;73.43;60;Expedition;Hardcore;Long;11
1461;73.5;60;Expedition;Hardcore;Long;11
1467;73.7;61;Expedition;Hardcore;Long;11
1473;73.81;61;Expedition;Hardcore;Long;11
1479;73.92;61;Expedition;Hardcore;Long;11
1485;74.02;61;Expedition;Hardcore;Long;11
1491;74.1;62;Expedition;Hardcore;Long;11
1497;74.17;62;Expedition;Hardcore;Long;11
1503;74.22;62;Expedition;Hardcore;Long;11
1509;74.34;62;Expedition;Hardcore;Long;11
1515;74.49;63;Expedition;Hardcore;Long;11
1521;74.59;63;Expedition;Hardcore;Long;11
1527;74.67;63;Expedition;Hardcore;Long;11
1533;74.74;63;Expedition;Hardcore;Long;11
1539;74.76;64;Expedition;Hardcore;Long;11
1545;74.84;64;Expedition;Hardcore;Long;11
1551;74.94;64;Expedition;Hardcore;Long;11
1557;75.03;64;Expedition;Hardcore;Long;11
1563;75.14;65;Expedition;Hardcore;Long;11
1569;75.28;65;Expedition;Hardcore;Long;11
1575;75.53;65;Expedition;Hardcore;Long;11
1581;75.76;65;Expedition;Hardcore;Long;11
1587;76.19;66;Expedition;Hardcore;Long;12
1593;76.56;66;Expedition;Hardcore;Long;12
1599;76.9;66;Expedition;Hardcore;Long;12
1605;77.29;66;Expedition;Hardcore;Long;12
1611;77.83;67;Expedition;Hardcore;Long;12
1617;78.41;67;Expedition;Hardcore;Long;12
1623;78.96;67;Expedition;Hardcore;Long;12
1629;79.54;67;Expedition;Hardcore;Long;12
1635;80.17;68;Expedition;Hardcore;Long;12
1641;80.79;68;Expedition;Hardcore;Long;12
1647;81.29;68;Expedition;Hardcore;Long;12
1653;81.76;68;Expedition;Hardcore;Long;12
1659;82.12;69;Expedition;Hardcore;Long;12
1665;82.62;69;Expedition;Hardcore;Long;12
1671;83.16;69;Expedition;Hardcore;Long;12
1677;83.8;69;Expedition;Hardcore;Long;12
1683;84.41;70;Expedition;Hardcore;Long;12
1689;85.07;70;Expedition;Hardcore;Long;12
1695;86.38;70;Expedition;Hardcore;Long;12
1701;87.55;70;Expedition;Hardcore;Long;12
1707;88.63;71;Expedition;Hardcore;Long;12
1713;89.7;71;Expedition;Hardcore;Long;12
1719;90.67;71;Expedition;Hardcore;Long;12
1725;91.6;71;Expedition;Hardcore;Long;12
1731;92.25;72;Expedition;Hardcore;Long;13
1737;92.99;72;Expedition;Hardcore;Long;13
1743;93.81;72;Expedition;Hardcore;Long;13
1749;94.54;72;Expedition;Hardcore;Long;13
1755;95.09;73;Expedition;Hardcore;Long;13
1761;95.41;73;Expedition;Hardcore;Long;13
1767;95.0;73;Expedition;Hardcore;Long;13
1773;94.63;73;Expedition;Hardcore;Long;13
1779;94.3;74;Expedition;Hardcore;Long;13
1785;93.98;74;Expedition;Hardcore;Long;13
1791;93.78;74;Expedition;Hardcore;Long;13
1797;93.16;74;Expedition;Hardcore;Long;13
1803;92.81;75;Expedition;Hardcore;Long;13
1809;92.52;75;Expedition;Hardcore;Long;13
1815;92.19;75;Expedition;Hardcore;Long;13
1821;91.77;75;Expedition;Hardcore;Long;13
1827;91.35;76;Expedition;Hardcore;Long;13
1833;91.02;76;Expedition;Hardcore;Long;13
1839;90.61;76;Expedition;Hardcore;Long;13
1845;90.22;76;Expedition;Hardcore;Long;13
1851;90.01;77;Expedition;Hardcore;Long;13
1857;89.84;77;Expedition;Hardcore;Long;13
1863;89.73;77;Expedition;Hardcore;Long;13
1869;89.87;77;Expedition;Hardcore;Long;13
1875;89.93;78;Expedition;Hardcore;Long;14
1881;89.49;78;Expedition;Hardcore;Long;14
1887;88.92;78;Expedition;Hardcore;Long;14
1893;88.73;78;Expedition;Hardcore;Long;14
1899;88.27;79;Expedition;Hardcore;Long;14
1905;87.82;79;Expedition;Hardcore;Long;14
1911;87.55;79;Expedition;Hardcore;Long;14
1917;87.24;79;Expedition;Hardcore;Long;14
1923;86.27;80;Expedition;Hardcore;Long;14
1929;85.36;80;Expedition;Hardcore;Long;14
1935;84.39;80;Expedition;Hardcore;Long;14
1941;83.58;80;Expedition;Hardcore;Long;14
1947;82.75;81;Expedition;Hardcore;Long;14
1953;82.21;81;Expedition;Hardcore;Long;14
1959;81.73;81;Expedition;Hardcore;Long;14
1965;80.89;81;Expedition;Hardcore;Long;14
1971;80.35;82;Expedition;Hardcore;Long;14
1977;79.69;82;Expedition;Hardcore;Long;14
1983;79.01;82;Expedition;Hardcore;Long;14
1989;78.55;82;Expedition;Hardcore;Long;14
1995;78.86;83;Expedition;Hardcore;Long;14
2001;78.95;83;Expedition;Hardcore;Long;14
2007;79.0;83;Expedition;Hardcore;Long;14
2013;79.04;83;Expedition;Hardcore;Long;14
2019;79.15;84;Expedition;Hardcore;Long;15
2025;79.28;84;Expedition;Hardcore;Long;15
2031;79.43;84;Expedition;Hardcore;Long;15
2037;79.59;84;Expedition;Hardcore;Long;15
2043;79.3;85;Expedition;Hardcore;Long;15
2049;79.22;85;Expedition;Hardcore;Long;15
2055;79.17;85;Expedition;Hardcore;Long;15
2061;79.01;85;Expedition;Hardcore;Long;15
2067;78.55;86;Expedition;Hardcore;Long;15
2073;78.22;86;Expedition;Hardcore;Long;15
2079;77.94;86;Expedition;Hardcore;Long;15
2085;77.66;86;Expedition;Hardcore;Long;15
9;49.67;0;Scourge;Standard;Long;1
15;58.1;0;Scourge;Standard;Long;1
21;58.9;0;Scourge;Standard;Long;1
27;59.98;1;Scourge;Standard;Long;1
33;62.09;1;Scourge;Standard;Long;1
39;63.08;1;Scourge;Standard;Long;1
45;63.64;1;Scourge;Standard;Long;1
51;65.18;2;Scourge;Standard;Long;1
57;67.09;2;Scourge;Standard;Long;1
63;68.23;2;Scourge;Standard;Long;1
69;69.05;2;Scourge;Standard;Long;1
75;69.88;3;Scourge;Standard;Long;1
81;72.57;3;Scourge;Standard;Long;1
87;73.73;3;Scourge;Standard;Long;1
93;75.23;3;Scourge;Standard;Long;1
99;76.57;4;Scourge;Standard;Long;1
105;77.31;4;Scourge;Standard;Long;1
111;78.21;4;Scourge;Standard;Long;1
117;79.16;4;Scourge;Standard;Long;1
123;79.46;5;Scourge;Standard;Long;1
129;79.39;5;Scourge;Standard;Long;1
135;79.63;5;Scourge;Standard;Long;1
141;79.99;5;Scourge;Standard;Long;1
147;80.37;6;Scourge;Standard;Long;2
153;81.41;6;Scourge;Standard;Long;2
159;82.63;6;Scourge;Standard;Long;2
165;84.0;6;Scourge;Standard;Long;2
171;85.37;7;Scourge;Standard;Long;2
177;86.95;7;Scourge;Standard;Long;2
183;88.54;7;Scourge;Standard;Long;2
189;90.05;7;Scourge;Standard;Long;2
195;91.4;8;Scourge;Standard;Long;2
201;92.8;8;Scourge;Standard;Long;2
207;94.08;8;Scourge;Standard;Long;2
213;95.4;8;Scourge;Standard;Long;2
219;96.86;9;Scourge;Standard;Long;2
225;97.85;9;Scourge;Standard;Long;2
231;98.92;9;Scourge;Standard;Long;2
237;100.1;9;Scourge;Standard;Long;2
243;102.29;10;Scourge;Standard;Long;2
249;104.34;10;Scourge;Standard;Long;2
255;106.52;10;Scourge;Standard;Long;2
261;108.96;10;Scourge;Standard;Long;2
267;111.31;11;Scourge;Standard;Long;2
273;113.54;11;Scourge;Standard;Long;2
279;115.81;11;Scourge;Standard;Long;2
285;118.08;11;Scourge;Standard;Long;2
291;119.81;12;Scourge;Standard;Long;3
297;120.99;12;Scourge;Standard;Long;3
303;121.99;12;Scourge;Standard;Long;3
309;122.9;12;Scourge;Standard;Long;3
315;122.73;13;Scourge;Standard;Long;3
321;122.5;13;Scourge;Standard;Long;3
327;122.15;13;Scourge;Standard;Long;3
333;121.68;13;Scourge;Standard;Long;3
339;121.38;14;Scourge;Standard;Long;3
345;121.01;14;Scourge;Standard;Long;3
351;120.8;14;Scourge;Standard;Long;3
357;120.44;14;Scourge;Standard;Long;3
363;120.33;15;Scourge;Standard;Long;3
369;120.5;15;Scourge;Standard;Long;3
375;120.75;15;Scourge;Standard;Long;3
381;121.05;15;Scourge;Standard;Long;3
387;121.52;16;Scourge;Standard;Long;3
393;121.88;16;Scourge;Standard;Long;3
399;122.34;16;Scourge;Standard;Long;3
405;123.05;16;Scourge;Standard;Long;3
411;123.76;17;Scourge;Standard;Long;3
417;124.63;17;Scourge;Standard;Long;3
423;125.59;17;Scourge;Standard;Long;3
429;126.65;17;Scourge;Standard;Long;3
435;127.95;18;Scourge;Standard;Long;4
441;129.27;18;Scourge;Standard;Long;4
447;130.48;18;Scourge;Standard;Long;4
453;131.98;18;Scourge;Standard;Long;4
459;133.46;19;Scourge;Standard;Long;4
465;135.15;19;Scourge;Standard;Long;4
471;137.04;19;Scourge;Standard;Long;4
477;138.7;19;Scourge;Standard;Long;4
483;140.24;20;Scourge;Standard;Long;4
489;141.67;20;Scourge;Standard;Long;4
495;142.97;20;Scourge;Standard;Long;4
501;144.22;20;Scourge;Standard;Long;4
507;145.13;21;Scourge;Standard;Long;4
513;146.02;21;Scourge;Standard;Long;4
519;146.87;21;Scourge;Standard;Long;4
525;147.27;21;Scourge;Standard;Long;4
531;147.46;22;Scourge;Standard;Long;4
537;147.46;22;Scourge;Standard;Long;4
543;147.3;22;Scourge;Standard;Long;4
549;147.18;22;Scourge;Standard;Long;4
555;147.02;23;Scourge;Standard;Long;4
561;146.75;23;Scourge;Standard;Long;4
567;146.53;23;Scourge;Standard;Long;4
573;146.28;23;Scourge;Standard;Long;4
579;146.12;24;Scourge;Standard;Long;5
585;145.91;24;Scourge;Standard;Long;5
591;145.72;24;Scourge;Standard;Long;5
597;145.64;24;Scourge;Standard;Long;5
603;145.62;25;Scourge;Standard;Long;5
609;145.75;25;Scourge;Standard;Long;5
615;145.75;25;Scourge;Standard;Long;5
621;145.66;25;Scourge;Standard;Long;5
627;145.67;26;Scourge;Standard;Long;5
633;145.72;26;Scourge;Standard;Long;5
639;145.72;26;Scourge;Standard;Long;5
645;145.76;26;Scourge;Standard;Long;5
651;145.8;27;Scourge;Standard;Long;5
657;145.75;27;Scourge;Standard;Long;5
663;145.77;27;Scourge;Standard;Long;5
669;145.85;27;Scourge;Standard;Long;5
675;145.83;28;Scourge;Standard;Long;5
681;145.75;28;Scourge;Standard;Long;5
687;145.79;28;Scourge;Standard;Long;5
693;145.79;28;Scourge;Standard;Long;5
699;145.72;29;Scourge;Standard;Long;5
705;145.81;29;Scourge;Standard;Long;5
711;145.83;29;Scourge;Standard;Long;5
717;145.89;29;Scourge;Standard;Long;5
723;145.94;30;Scourge;Standard;Long;6
729;146.03;30;Scourge;Standard;Long;6
735;146.08;30;Scourge;Standard;Long;6
741;146.11;30;Scourge;Standard;Long;6
747;146.2;31;Scourge;Standard;Long;6
753;146.35;31;Scourge;Standard;Long;6
759;146.37;31;Scourge;Standard;Long;6
765;146.36;31;Scourge;Standard;Long;6
771;146.53;32;Scourge;Standard;Long;6
777;146.5;32;Scourge;Standard;Long;6
783;146.45;32;Scourge;Standard;Long;6
789;146.48;32;Scourge;Standard;Long;6
795;146.46;33;Scourge;Standard;Long;6
801;146.42;33;Scourge;Standard;Long;6
807;146.42;33;Scourge;Standard;Long;6
813;146.39;33;Scourge;Standard;Long;6
819;146.38;34;Scourge;Standard;Long;6
825;146.31;34;Scourge;Standard;Long;6
831;146.26;34;Scourge;Standard;Long;6
837;146.3;34;Scourge;Standard;Long;6
843;146.16;35;Scourge;Standard;Long;6
849;146.11;35;Scourge;Standard;Long;6
855;146.1;35;Scourge;Standard;Long;6
861;146.01;35;Scourge;Standard;Long;6
867;145.89;36;Scourge;Standard;Long;7
873;145.89;36;Scourge;Standard;Long;7
879;145.88;36;Scourge;Standard;Long;7
885;145.9;36;Scourge;Standard;Long;7
891;145.87;37;Scourge;Standard;Long;7
897;145.78;37;Scourge;Standard;Long;7
903;145.72;37;Scourge;Standard;Long;7
909;145.65;37;Scourge;Standard;Long;7
915;145.75;38;Scourge;Standard;Long;7
921;145.84;38;Scourge;Standard;Long;7
927;145.97;38;Scourge;Standard;Long;7
933;146.06;38;Scourge;Standard;Long;7
939;146.2;39;Scourge;Standard;Long;7
945;146.2;39;Scourge;Standard;Long;7
951;146.22;39;Scourge;Standard;Long;7
957;146.23;39;Scourge;Standard;Long;7
963;146.24;40;Scourge;Standard;Long;7
969;146.33;40;Scourge;Standard;Long;7
975;146.36;40;Scourge;Standard;Long;7
981;146.58;40;Scourge;Standard;Long;7
987;146.64;41;Scourge;Standard;Long;7
993;146.64;41;Scourge;Standard;Long;7
999;146.62;41;Scourge;Standard;Long;7
1005;146.82;41;Scourge;Standard;Long;7
1011;146.93;42;Scourge;Standard;Long;8
1017;147.19;42;Scourge;Standard;Long;8
1023;147.54;42;Scourge;Standard;Long;8
1029;147.89;42;Scourge;Standard;Long;8
1035;148.12;43;Scourge;Standard;Long;8
1041;148.37;43;Scourge;Standard;Long;8
1047;148.82;43;Scourge;Standard;Long;8
1053;149.01;43;Scourge;Standard;Long;8
1059;149.35;44;Scourge;Standard;Long;8
1065;149.84;44;Scourge;Standard;Long;8
1071;150.24;44;Scourge;Standard;Long;8
1077;150.54;44;Scourge;Standard;Long;8
1083;150.72;45;Scourge;Standard;Long;8
1089;150.96;45;Scourge;Standard;Long;8
1095;151.15;45;Scourge;Standard;Long;8
1101;151.21;45;Scourge;Standard;Long;8
1107;151.42;46;Scourge;Standard;Long;8
1113;151.63;46;Scourge;Standard;Long;8
1119;151.65;46;Scourge;Standard;Long;8
1125;151.86;46;Scourge;Standard;Long;8
1131;152.14;47;Scourge;Standard;Long;8
1137;152.12;47;Scourge;Standard;Long;8
1143;152.37;47;Scourge;Standard;Long;8
1149;152.42;47;Scourge;Standard;Long;8
1155;152.64;48;Scourge;Standard;Long;9
1161;152.69;48;Scourge;Standard;Long;9
1167;152.74;48;Scourge;Standard;Long;9
1173;152.84;48;Scourge;Standard;Long;9
1179;153.1;49;Scourge;Standard;Long;9
1185;153.25;49;Scourge;Standard;Long;9
1191;153.48;49;Scourge;Standard;Long;9
1197;153.59;49;Scourge;Standard;Long;9
1203;153.64;50;Scourge;Standard;Long;9
1209;153.81;50;Scourge;Standard;Long;9
1215;153.81;50;Scourge;Standard;Long;9
1221;153.95;50;Scourge;Standard;Long;9
1227;154.1;51;Scourge;Standard;Long;9
1233;154.25;51;Scourge;Standard;Long;9
1239;154.29;51;Scourge;Standard;Long;9
1245;154.45;51;Scourge;Standard;Long;9
1251;154.44;52;Scourge;Standard;Long;9
1257;154.54;52;Scourge;Standard;Long;9
1263;154.69;52;Scourge;Standard;Long;9
1269;154.83;52;Scourge;Standard;Long;9
1275;154.9;53;Scourge;Standard;Long;9
1281;155.02;53;Scourge;Standard;Long;9
1287;155.15;53;Scourge;Standard;Long;9
1293;155.37;53;Scourge;Standard;Long;9
1299;155.47;54;Scourge;Standard;Long;10
1305;155.67;54;Scourge;Standard;Long;10
1311;155.95;54;Scourge;Standard;Long;10
1317;156.3;54;Scourge;Standard;Long;10
1323;156.73;55;Scourge;Standard;Long;10
1329;156.98;55;Scourge;Standard;Long;10
1335;157.0;55;Scourge;Standard;Long;10
1341;157.08;55;Scourge;Standard;Long;10
1347;157.19;56;Scourge;Standard;Long;10
1353;157.52;56;Scourge;Standard;Long;10
1359;157.74;56;Scourge;Standard;Long;10
1365;157.96;56;Scourge;Standard;Long;10
1371;158.15;57;Scourge;Standard;Long;10
1377;158.4;57;Scourge;Standard;Long;10
1383;158.43;57;Scourge;Standard;Long;10
1389;158.55;57;Scourge;Standard;Long;10
1395;158.64;58;Scourge;Standard;Long;10
1401;158.67;58;Scourge;Standard;Long;10
1407;158.87;58;Scourge;Standard;Long;10
1413;159.1;58;Scourge;Standard;Long;10
1419;159.44;59;Scourge;Standard;Long;10
1425;159.54;59;Scourge;Standard;Long;10
1431;159.76;59;Scourge;Standard;Long;10
1437;159.85;59;Scourge;Standard;Long;10
1443;160.08;60;Scourge;Standard;Long;11
1449;160.17;60;Scourge;Standard;Long;11
1455;160.44;60;Scourge;Standard;Long;11
1461;160.52;60;Scourge;Standard;Long;11
1467;160.62;61;Scourge;Standard;Long;11
1473;160.84;61;Scourge;Standard;Long;11
1479;161.09;61;Scourge;Standard;Long;11
1485;161.19;61;Scourge;Standard;Long;11
1491;161.13;62;Scourge;Standard;Long;11
1497;161.06;62;Scourge;Standard;Long;11
1503;161.03;62;Scourge;Standard;Long;11
1509;161.07;62;Scourge;Standard;Long;11
1515;161.11;63;Scourge;Standard;Long;11
1521;161.19;63;Scourge;Standard;Long;11
1527;161.33;63;Scourge;Standard;Long;11
1533;161.35;63;Scourge;Standard;Long;11
1539;161.3;64;Scourge;Standard;Long;11
1545;161.47;64;Scourge;Standard;Long;11
1551;161.59;64;Scourge;Standard;Long;11
1557;161.69;64;Scourge;Standard;Long;11
1563;161.78;65;Scourge;Standard;Long;11
1569;161.98;65;Scourge;Standard;Long;11
1575;162.09;65;Scourge;Standard;Long;11
1581;162.04;65;Scourge;Standard;Long;11
1587;162.03;66;Scourge;Standard;Long;12
1593;162.16;66;Scourge;Standard;Long;12
1599;162.17;66;Scourge;Standard;Long;12
1605;162.16;66;Scourge;Standard;Long;12
1611;162.3;67;Scourge;Standard;Long;12
1617;162.26;67;Scourge;Standard;Long;12
1623;162.24;67;Scourge;Standard;Long;12
1629;162.27;67;Scourge;Standard;Long;12
1635;162.42;68;Scourge;Standard;Long;12
1641;162.43;68;Scourge;Standard;Long;12
1647;162.61;68;Scourge;Standard;Long;12
1653;162.66;68;Scourge;Standard;Long;12
1659;162.72;69;Scourge;Standard;Long;12
1665;162.23;69;Scourge;Standard;Long;12
1671;162.2;69;Scourge;Standard;Long;12
1677;162.22;69;Scourge;Standard;Long;12
1683;162.12;70;Scourge;Standard;Long;12
1689;161.95;70;Scourge;Standard;Long;12
1695;161.69;70;Scourge;Standard;Long;12
1701;161.61;70;Scourge;Standard;Long;12
1707;161.39;71;Scourge;Standard;Long;12
1713;161.25;71;Scourge;Standard;Long;12
1719;160.69;71;Scourge;Standard;Long;12
1725;160.43;71;Scourge;Standard;Long;12
1731;160.33;72;Scourge;Standard;Long;13
1737;160.62;72;Scourge;Standard;Long;13
1743;160.14;72;Scourge;Standard;Long;13
1749;159.83;72;Scourge;Standard;Long;13
1755;159.6;73;Scourge;Standard;Long;13
1761;159.11;73;Scourge;Standard;Long;13
1767;158.87;73;Scourge;Standard;Long;13
1773;158.52;73;Scourge;Standard;Long;13
1779;157.93;74;Scourge;Standard;Long;13
1785;157.5;74;Scourge;Standard;Long;13
1791;157.33;74;Scourge;Standard;Long;13
1797;157.14;74;Scourge;Standard;Long;13
1803;156.66;75;Scourge;Standard;Long;13
1809;156.15;75;Scourge;Standard;Long;13
1815;156.17;75;Scourge;Standard;Long;13
1821;155.93;75;Scourge;Standard;Long;13
1827;155.41;76;Scourge;Standard;Long;13
1833;155.31;76;Scourge;Standard;Long;13
1839;154.94;76;Scourge;Standard;Long;13
1845;154.77;76;Scourge;Standard;Long;13
1851;154.91;77;Scourge;Standard;Long;13
1857;153.97;77;Scourge;Standard;Long;13
1863;153.75;77;Scourge;Standard;Long;13
1869;153.41;77;Scourge;Standard;Long;13
1875;153.18;78;Scourge;Standard;Long;14
1881;153.04;78;Scourge;Standard;Long;14
1887;152.76;78;Scourge;Standard;Long;14
